customer_code,customer_name,customer_name_ar,salesman_code,salesman_name,type,group_name,category,area,phone,credit_days,credit_limit,notes,is_active
CA3281,SHAWARMA - JABRIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3283,FABLE - FAHAHEEL,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3284,FLOUR STORE BACKERY - SHARQ,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3285,WOW CAFE - JAHRA,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3286,OM ZOLFA - SALAM MALL SALMIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3287,ELITE SPOON - HAWALLY,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3288,ESTICANAH W FENYAL - A5 MALL SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3289,CUPPA STUDIO CAFE,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3290,SPARKS - SALMIYA 8 MALL,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3291,FURN ALZAYTOUN - MUBARAKIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3292,VERT CAFE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3293,SHARQIA COFFEE SHOP -SOUK SHARQ,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3294,BILAD ALMASHRIQ - SHUWAIKH,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3295,ELITE CAFE - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3296,MIN KAL BARED,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3297,BLOOMING LIC,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3298,BANZAI BAKERY,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3299,AMERICAN HOUSE - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA33,SALAD CREATION - BAITAK TOWER,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3300,EAT AND REPEAT - ARDIYA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3301,SUNDAY'S CAFE -SHUWAIKH,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3302,NOMAD FOOD TRUCK - MANGAF STREET 147 BLOCK 1 HOUSE 36,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3303,ANKLE OSKA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3304,SWAIKHAT AL SULTANIYA - JAHRA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3305,LILLY COCO - QURRAIN,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3306,MARK REBELT PIZZA - SALMIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3307,FENDI CAFE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3308,ITALIAN CUCINA - AVENUES,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3309,CHEESY RESTAURANS COMPANY WITH SERVICE - JAHRA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3310,HOUSE OF NINE - SHARQ,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3311,BONJIRI - SALMIYA,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3312,MILLE GUSTI - SALMIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3313,LORO PIANA - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3314,THE BITE HOUSE - QURRAIN,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3315,HAYA RESTAURANT - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3316,ZEGNA - AVENUE PRESTIGE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3317,ROBERTO COIN - AVENUE PRESTIGE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3319,MARLI NEW YORK - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3320,MARLI NEW YORK - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3321,SARTORO - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3322,BOUCHERON - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3323,BOUCHERON - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3324,ROBERTO COIN - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3325,LAVENDER - SULAIBIKATH MALL,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3326,VALENTINO - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3327,VALENTINO - SALHIA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3328,VALENTINO - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3329,PRADA - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA333,CUP CAFE FAHAHEEL,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3330,LABAN X LABAN - SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3331,CHANNEL - AVENUE PRESTIGE,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3332,APPROVED LIFE - SHUWAIKH INDUSTRAIL AREA 3,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3333,TRAFALGAR - ARDIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3334,SMALL FOREST - SULAIBIYA,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3335,BRICKELL BAKERY - SHUWAIKH,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3336,COASTA DEL SOUL,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3337,ENJOY BAKERY - QURRAIN,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3338,ARNIES RESTAURANT COMPANY - ARDIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3339,HAUTE DOLCI - HAWALLY ALANDLOS COMPLEX,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA334,VIEW CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3340,ROVA CHOCOLATE - QURRAIN,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3341,THESPINE CAFE - SALMIYA,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3342,TORY BURCH - AVENUES PHASE 4,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3343,BARBACOA - SHUWAIKH,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3344,BLM - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3345,CHANNEL - SALHIA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3346,BIG MOUTH - SALMIYA BLOCK-10,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3347,DOLAKINGDOM BAKERY - SURRA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3348,AMIGOS RESTAURANT CO.,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3349,ROOF CAFE - SHARQ,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA335,ZIZO CAFE-50317561,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3350,PETIT FOUR AND MORE BAKERY - QURRAIN,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3351,BURGUESTO - ARDIYA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3352,APIZZA RESTAURANT - SABHAN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3353,GUCCI - AVENUES MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3354,GUCCI - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3355,B-10 LOUNGE - BNEID AL GAR,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3356,ON THE GO - SHARQ,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3357,MANSION CHOCOLATE - AL RAI,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA3358,BOTTEGA VENETO - 360 MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3359,AL KHAROF RESTAURANT,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3360,DASMAN JUICE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3361,DARK CHOCOLATE - QURRAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3362,AL RAYAN BAKERY - SHUWAIKH,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3363,FREE ZONE - SHUWAIKH,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3364,OVINB FATAYER - SALMIYA,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3365,GOURMET BY FRESH COUTURE - SALMIYA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3366,HAMPTON BY HILTON HOTEL - SALMIYA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3367,SMOKE BEY - ABU HASANIYA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3368,BASCUTA - QURRAIN,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3369,VIRANO FOODTRUCK - SHAMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3370,AREEB RESTAURANT,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3371,BAZAR GOURMET - SALMIYA ARBELLA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3372,MY PASSION - QIBLA,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA3373,MOREISH - BENAID AL GAR,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3374,STRATI AND CO COFFEE - HAWALLY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3375,SHANE SHEEL - AL KOUT FAHEEL,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3376,TASTE OF HOME FACTORY - QURAIN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3377,THE BBL RESTAURANT - SHAAB,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3378,COCKTAIL CAFE - ABU HASANIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3379,CUPS $ CONES - SHUWAIKH,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3380,CACAOYER - SHUWAIKH A5 MALL,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3381,TOP BUN - KWT CITY,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3382,SOLUTIONS AND INNOVATIONS - DAJEEJ,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3383,GROVE CAFE - ARDIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3384,DENAR AL- KHALIJIYYA FOR TRADING COMPANY,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3385,LA FONTAINE - SHUWAIKH,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3386,LASPERANZA BAKERY - QURRAIN,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3387,CREMA - QURAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3388,FITNESS KITCHEN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3389,HOUSE - MUBARAK AL KABEER,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3390,M GOLDEN GROUP - SHUWAIKH,,JL,JALIL,,,,,,30,0.000,,true
CA3391,C. CHOCOLATION - ARDIYA,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3392,FOOD MASTER - QURRAIN,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3393,CROISSANT - QURRAIN,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3394,CHARLIE'S BAKER - QURRAIN,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3395,CHOC - ARDIYA,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3396,BISMI RESTAURANT - SALMIYA BLOCK 10,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3397,FATTY PATTY - 30 MALL ABU HASANIYA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3398,DA GUSTO - SALMIYA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3399,BARANDA KITCHEN - SURRA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA340,FRESH JUICE,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3400,AL NOBALAA COFFEE - HAWALLY,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3401,THE FOOD INC - SHUWAIKH,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3402,PHOENIX INTERNATIONAL - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3403,VERANO RESTAURANT - SURRA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3405,BELGRAM FACTORY - QURRAIN,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3406,MIU MIU,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3407,NAIIM - JAHRA BLOCK 1 ST 9 HOUSE 9,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3408,RSN CAFE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3409,RHO CAFE - SHUWAIKH,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA341,ELIMANTE & CAFE,,BS,BASHAR SAHMARANI,,,,,,30,0.000,,true
CA3410,SAY SUCO,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3411,WHITE VISTA (REV COFFEE),,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3412,RASHED REST AND CAFE - SABAH AL SALEM,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3413,LOBE COFFEE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3414,LE REVE CAFE - MALL 30 ABU AL HASANIYA,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3415,VAPIYANO RESTAURANT,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3416,EMILIA KUWAITI,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3417,YIPIN AUTHENTIC CHINESE REST - AVENUES MALL PHASE 1,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3418,JUST BURGERS - QURRAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3420,AL BEIRUTI - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3421,MOMENT CAFE - SABH AL NASSER,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3422,EASY SAUCE - QURRAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3423,KUWAIT LINK - ARDIYA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3424,BYROYAL MOVENPICK - ARDIYA,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA3425,PRECIOUSKW - AL YARMOUK,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3426,THE WORK - GATEMALL (EGAILA),,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3427,MOISHI - KAIFAN,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3428,MUSCLE FUEL - QURRAIN,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3429,KORA CAFE - SALMIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3430,JSMXBDR BURGER - AVENUES PH-4 GATE 24,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3431,CARPI_KW PASTRY - QURRAIN,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3432,TAKAI RESTAURANT - AL SHUWAIKH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3434,MIKEL COFFEE,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3435,SPALOON SALON,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3436,KARAK UNIVERSE - JAHRA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3437,RAY RESTAURANT - SHAAB,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3438,ONLY FRIES - MISHREF,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3439,MAJDI FOODS - SHUWAIKH,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3440,DILANZY COMPANY - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3441,PURESSO COFFEE - SABHA AL SALEM,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3443,AL RASHED AL BARRAJ COMPANY - QURRAIN,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3444,GOLDEN SPOON - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3445,WIEN BURGER - ABU HALIFA,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3446,FERDI RESTAURANT,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3447,FATAYER ATAYER - QURRAIN,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3448,PHILIPPE CHOW,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3449,SAWA CAFE - SALMIYA AL BUSTAN MALL,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3450,TWENTY GRAMS,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3451,R.N.D COFFEE BAR - SABAH AL SALEM,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3452,KETH BOUTIQUE SPECIALTY - SALMIYA DHAI COMPLEX,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3453,FIORY CAFE - QURRAIN,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3454,ARABICA COFFEE HOUSE - SALMIYA,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3455,PRESS INTERNATIONAL - ABU HALIFA (SEA VIEW MALL),,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3456,32 STREET COMPANY,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3457,CANIKIN RESTAURANT - KUWAIT CITY ASSIMA MALL,,JF,JAMAL EDDINE BARGHASHI,,,,,,30,0.000,,true
CA3458,ABHAR LAZURD - 62228432,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3459,CARE PLUS - SALMIYA SALAM MUBARAK,,YY,YAZAN YOUSEF,,,,,,30,0.000,,true
CA3460,MADAM UM RASHID - QORTUBA,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3461,COZY DEN CAFE - QURRAIN,,AS,AHMED SOBHI,,,,,,30,0.000,,true
CA3462,ARABELLA HOTEL - SALMIYA ALBIDAA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3463,STEP OUT BURGER - SALWA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3464,COUNTED COMPANY - QURRAIN,,KM,KARIM MAHER MAHMOUD YOUSSEF,,,,,,30,0.000,,true
CA3465,BAYAN FOOD AND AGRICULTURE COMPANY,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3466,ZEEBA GARDEN - ARBELLA SALMIYA,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3467,GRANCHO CHOCOLATE AND CONFECTION - MAHBOULA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3468,GAMING GURU - SALMIYA,,MA,MOHAMMED ABDEL ALIM,,,,,,30,0.000,,true
CA3469,COZO CAFE - ABU HASANIYA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA347,HOOKAH CAFE,,MZ,MUSAFIR KARIYIL,,,,,,30,0.000,,true
CA3470,FORMA DIET - QURRAIN,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3471,BOKHAR CAFE - ABU HALIFA (ASHIRA MALL),,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3472,GOGI RESTAURANT - SHUWAIKH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3473,NANAS RESTAURANT - SALMIYA BLOCK 12 AL MOGHERA ST.,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3474,VIANDE BUTCHERY - SHUWAIKH,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3475,THE CORN CLUB - HAWALLY,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3476,DAVID HANNA - KUWAIT CITY,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3477,TRY ZAD - QURAIN,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3479,JASIM MOHAMED - SURRA,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3480,HAPPY TOWN CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3481,AL SAYER - MR. SAVIO,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3482,RAY HOTEL MANGAF,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3483,CANARY REST - QURAIN,,AK,ABDUL KADER,,,,,,30,0.000,,true
CA3484,SOD EATERY,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3485,GRANCHO,,MT,MENA SALAH BASHANDY SAMAAN,,,,,,30,0.000,,true
CA3486,ECLARE - QURAIN,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3487,MAMA SHEIKHA - MAHBOULA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3488,MADA FOODS - QURAIN,,SM,MOHSEN JOMA,,,,,,30,0.000,,true
CA3489,STORIES RESTUARANT - HATEEN AREA,,RA,ROBY ELIAS,,,,,,30,0.000,,true
CA3490,NB CHOCOLATE HOUSE - KUWAIT CITY,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3491,HATTIN BLOCK1 STR12 H49,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3492,SEASON CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3493,KABAB BUSHREEK,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3494,AROMA - SHUWAIKH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3495,THE WALK,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3496,BASSO CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3497,SLUGGISH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3498,LET'S CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3499,BON VEIN,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA350,LEVEL 11 CAFE,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3500,ROASTER CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3501,ALERNATIVE RESTAURANT,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3502,AL-ZAHRAA BLOCK 2 - ST 216 H 17,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3503,AL-SALAM BLOCK 3 - ST 324 H 5,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3504,AYA - SHARQ - BASEMENT 19,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3505,SEA LAND,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3506,HAZEL CHOCOLATE,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3507,CHOCO MINI,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3508,AL NAHDA CO.,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3509,WASHOKU REST,,SM,MOHSEN JOMA,,,,,,30,0.000,,true
CA3510,MOR AND CO,,JF,JAMAL EDDINE BARGHASHI,,,,,,30,0.000,,true
CA3511,JUMAIRAH RESTAURATNT - JAHRA,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
CA3512,ZERO BAR,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3513,DUMO CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3514,EIGHTY NINE SWEET - QURAIN,,JM,JHONY MURAD,,,,,,30,0.000,,true
CA3515,PICK AND PACK GROCERY,,JP,MOHAMAD AHMAD NASSER,,,,,,30,0.000,,true
CA3516,TICKET CAFE - SALMIYA,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3517,WOK N GO SUSHI - SALMIYA,,SK,SAJJAD KANDI,,,,,,30,0.000,,true
CA3518,BIN AL MOLOUK,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3519,CARYA - SHUWAIKH,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA352,UP TOWN,,IM,AHMAD MOHAMMED MOSAAD,,,,,,30,0.000,,true
CA3520,KAYAN BAZAR,,JL,JALIL,,,,,,30,0.000,,true
CA3521,JY RESTAURANT - AVENUES,,ST,SANU ABRAHAM THOMAS,,,,,,30,0.000,,true
CA3522,ASH KUWAIT - JASSIM TOWER,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3523,FOODCOMA - FARWANIYA,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3524,HELLO SUNSET - FAHAHEEL,,MH,MAHMOUD SHAWQI HUSSEIN,,,,,,30,0.000,,true
CA3525,RED CHERRY - MUBARAK AL KABEER,,BK,BILAL KHATIB,,,,,,30,0.000,,true
CA3526,AL MAGHREB AL SAREA,,MG,CHARLS PUTHEN VEETTIL CHACKO,,,,,,30,0.000,,true
CA3527,UNIMOON,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA3528,PARK INN HOTEL - MAHBOULA,,JT,JIMMY THOMAS,,,,,,30,0.000,,true
CA3529,NOVA CAFE,,AZ,ABDUL KHALEK ZOOBI,,,,,,30,0.000,,true
CA353,PORTO BONES,,MW,MOHAMMAD OTHMAN,,,,,,30,0.000,,true
